,trip_id,uniqueid,qmodegrouping_Bike,qmodegrouping_Bus,qmodegrouping_Car,qmodegrouping_Commuter Rail,qmodegrouping_Ferry,qmodegrouping_For-Hire Vehicle,qmodegrouping_Other,qmodegrouping_Subway,qmodegrouping_Walk,qsustainablemode_No,qsustainablemode_Yes
444,1102193,102193,0,1,0,0,0,0,0,0,0,0,1
445,1102194,102194,0,0,0,0,0,0,0,0,1,0,1
446,1102222,102222,0,0,1,0,0,0,0,0,0,1,0
447,1102227,102227,0,0,0,0,0,0,1,0,0,1,0
448,1102228,102228,0,0,0,0,0,0,0,1,0,0,1
449,1102234,102234,0,0,0,0,0,0,0,1,0,0,1
450,1102239,102239,0,0,0,0,0,0,0,1,0,0,1
451,1102242,102242,0,0,0,0,0,0,0,0,1,0,1
452,1102247,102247,0,0,0,0,0,0,0,0,1,0,1
453,1102253,102253,0,0,0,0,0,0,0,0,1,0,1
454,1102254,102254,0,0,0,0,0,0,0,1,0,0,1
455,1102255,102255,0,0,1,0,0,0,0,0,0,1,0
456,1102261,102261,0,0,0,0,0,0,0,0,1,0,1
457,1102262,102262,0,0,1,0,0,0,0,0,0,1,0
458,1102263,102263,0,0,0,0,0,0,1,0,0,1,0
459,1102265,102265,0,0,0,0,0,0,0,1,0,0,1
460,1102273,102273,0,0,1,0,0,0,0,0,0,1,0
461,1102275,102275,0,0,0,0,0,0,1,0,0,1,0
462,1102276,102276,0,0,1,0,0,0,0,0,0,1,0
463,1102281,102281,0,0,1,0,0,0,0,0,0,1,0
464,1102282,102282,0,0,0,0,0,0,0,1,0,0,1
465,1102286,102286,0,1,0,0,0,0,0,0,0,0,1
466,1102289,102289,0,0,0,0,0,0,0,0,1,0,1
467,1102290,102290,0,0,0,0,0,0,0,1,0,0,1
468,1102293,102293,0,0,0,0,0,0,0,1,0,0,1
469,1102303,102303,0,0,0,0,0,0,0,0,1,0,1
470,1102305,102305,0,0,0,0,0,0,0,0,1,0,1
471,1102307,102307,0,0,0,0,0,0,0,1,0,0,1
472,1102309,102309,0,0,0,0,0,0,0,1,0,0,1
473,1102312,102312,0,0,1,0,0,0,0,0,0,1,0
474,1102313,102313,0,0,1,0,0,0,0,0,0,1,0
475,1102340,102340,0,1,0,0,0,0,0,0,0,0,1
476,1102346,102346,0,0,0,0,0,0,1,0,0,1,0
477,1102363,102363,0,0,0,0,0,0,0,1,0,0,1
478,1102364,102364,0,0,0,1,0,0,0,0,0,0,1
479,1102370,102370,0,0,0,0,0,0,0,0,1,0,1
480,1102371,102371,0,0,0,0,0,0,0,1,0,0,1
481,1102380,102380,0,0,1,0,0,0,0,0,0,1,0
482,1102382,102382,0,0,0,0,0,0,0,1,0,0,1
483,1102383,102383,0,0,0,0,0,0,1,0,0,1,0
484,1102389,102389,0,0,1,0,0,0,0,0,0,1,0
485,1102409,102409,0,0,1,0,0,0,0,0,0,1,0
486,1102410,102410,0,0,1,0,0,0,0,0,0,1,0
487,1102414,102414,0,0,0,0,0,0,0,0,1,0,1
488,1102417,102417,0,0,0,0,0,0,1,0,0,1,0
489,1102418,102418,0,0,1,0,0,0,0,0,0,1,0
490,1102429,102429,0,0,1,0,0,0,0,0,0,1,0
491,1102431,102431,0,1,0,0,0,0,0,0,0,0,1
492,1102448,102448,0,0,0,0,0,0,1,0,0,1,0
493,1102459,102459,0,0,1,0,0,0,0,0,0,1,0
494,1102467,102467,0,0,1,0,0,0,0,0,0,1,0
495,1102476,102476,0,0,0,0,0,0,0,0,1,0,1
496,1102485,102485,0,1,0,0,0,0,0,0,0,0,1
497,1102489,102489,0,0,0,0,0,0,0,0,1,0,1
498,1102549,102549,0,0,1,0,0,0,0,0,0,1,0
499,1102570,102570,0,0,1,0,0,0,0,0,0,1,0
500,1102586,102586,0,0,0,0,0,0,0,0,1,0,1
501,1102591,102591,0,0,1,0,0,0,0,0,0,1,0
502,1102592,102592,0,0,0,0,0,0,0,0,1,0,1
503,1102594,102594,0,1,0,0,0,0,0,0,0,0,1
504,1102596,102596,0,0,0,0,0,0,0,0,1,0,1
505,1102605,102605,0,0,0,0,0,0,0,0,1,0,1
506,1102620,102620,0,0,0,0,0,0,0,1,0,0,1
507,1102621,102621,0,0,0,0,0,0,0,1,0,0,1
508,1102622,102622,0,0,0,0,0,0,0,0,1,0,1
509,1102635,102635,0,0,0,0,0,0,0,1,0,0,1
510,1102640,102640,0,0,1,0,0,0,0,0,0,1,0
511,1102647,102647,0,0,0,0,0,0,0,1,0,0,1
512,1102663,102663,0,0,0,0,0,0,0,1,0,0,1
513,1102673,102673,0,0,1,0,0,0,0,0,0,1,0
514,1102686,102686,0,0,0,0,0,0,0,0,1,0,1
515,1102696,102696,0,0,0,0,0,0,0,0,1,0,1
516,1102707,102707,0,0,1,0,0,0,0,0,0,1,0
517,1102730,102730,0,0,0,0,0,0,0,0,1,0,1
518,1102759,102759,0,0,0,0,0,0,0,1,0,0,1
519,1102767,102767,0,0,0,0,0,0,0,0,1,0,1
520,1102770,102770,0,0,0,0,0,0,0,0,1,0,1
521,1102807,102807,0,0,0,0,0,0,0,1,0,0,1
522,1102815,102815,0,0,1,0,0,0,0,0,0,1,0
523,1102838,102838,0,0,1,0,0,0,0,0,0,1,0
524,1102854,102854,0,0,0,0,0,1,0,0,0,1,0
525,1102863,102863,0,0,0,0,0,0,0,0,1,0,1
526,1102867,102867,0,0,0,0,0,0,0,0,1,0,1
527,1102868,102868,0,0,1,0,0,0,0,0,0,1,0
528,1102870,102870,0,0,1,0,0,0,0,0,0,1,0
529,1102873,102873,0,0,0,0,0,0,0,0,1,0,1
530,1102882,102882,0,0,0,0,0,0,0,1,0,0,1
531,1102884,102884,0,0,0,0,0,0,1,0,0,1,0
532,1102885,102885,0,0,0,0,0,0,0,1,0,0,1
533,1102887,102887,0,0,0,0,0,0,0,1,0,0,1
534,1102891,102891,0,0,0,0,1,0,0,0,0,0,1
535,1102893,102893,0,0,1,0,0,0,0,0,0,1,0
536,1102899,102899,0,0,0,0,0,0,0,0,1,0,1
537,1102903,102903,0,0,1,0,0,0,0,0,0,1,0
538,1102917,102917,0,0,1,0,0,0,0,0,0,1,0
539,1102918,102918,0,0,1,0,0,0,0,0,0,1,0
540,1102923,102923,0,1,0,0,0,0,0,0,0,0,1
541,1102930,102930,0,1,0,0,0,0,0,0,0,0,1
542,1102957,102957,0,0,0,0,0,0,0,0,1,0,1
543,1102971,102971,0,0,0,0,0,0,0,1,0,0,1
544,1102972,102972,0,0,1,0,0,0,0,0,0,1,0
545,1102992,102992,0,0,0,0,0,0,0,1,0,0,1
546,1103027,103027,0,0,0,0,0,0,0,1,0,0,1
547,1103037,103037,0,0,0,0,0,0,0,0,1,0,1
548,1103042,103042,0,0,0,0,0,0,0,0,1,0,1
549,1103050,103050,0,0,0,0,0,0,0,1,0,0,1
550,1103055,103055,0,0,0,0,0,0,0,0,1,0,1
551,1103057,103057,0,0,0,0,0,0,0,1,0,0,1
552,1103059,103059,0,0,0,0,0,0,0,1,0,0,1
553,1103065,103065,0,0,1,0,0,0,0,0,0,1,0
554,1103068,103068,0,0,0,0,0,0,0,0,1,0,1
555,1103071,103071,0,0,0,0,0,0,0,1,0,0,1
556,1103077,103077,0,0,0,0,0,0,0,0,1,0,1
557,1103078,103078,0,0,1,0,0,0,0,0,0,1,0
558,1103079,103079,0,0,0,0,0,0,0,1,0,0,1
559,1103085,103085,0,0,0,0,0,0,0,1,0,0,1
560,1103087,103087,0,0,1,0,0,0,0,0,0,1,0
561,1103094,103094,0,0,0,0,0,0,1,0,0,1,0
562,1103101,103101,0,0,0,0,0,0,0,1,0,0,1
563,1103102,103102,0,0,0,0,0,0,0,1,0,0,1
564,1103103,103103,0,0,0,0,0,1,0,0,0,1,0
565,1103115,103115,0,0,0,0,0,0,0,0,1,0,1
566,1103118,103118,0,0,1,0,0,0,0,0,0,1,0
567,1103125,103125,0,0,1,0,0,0,0,0,0,1,0
568,1103127,103127,0,0,1,0,0,0,0,0,0,1,0
569,1103131,103131,0,0,1,0,0,0,0,0,0,1,0
570,1103134,103134,0,0,1,0,0,0,0,0,0,1,0
571,1103139,103139,0,0,0,0,0,0,0,1,0,0,1
572,1103164,103164,0,0,0,0,0,0,0,1,0,0,1
573,1103166,103166,0,0,0,0,0,0,0,0,1,0,1
574,1103171,103171,0,1,0,0,0,0,0,0,0,0,1
575,1103181,103181,0,0,0,0,0,0,0,1,0,0,1
576,1103193,103193,0,0,0,0,0,0,0,0,1,0,1
577,1103212,103212,0,0,1,0,0,0,0,0,0,1,0
578,1103214,103214,0,0,1,0,0,0,0,0,0,1,0
579,1103217,103217,0,0,1,0,0,0,0,0,0,1,0
580,1103221,103221,0,0,0,0,0,0,1,0,0,1,0
581,1103222,103222,0,0,0,0,0,0,0,1,0,0,1
582,1103243,103243,0,0,0,0,0,0,0,1,0,0,1
583,1103249,103249,0,0,0,0,0,0,0,1,0,0,1
584,1103252,103252,0,1,0,0,0,0,0,0,0,0,1
585,1103254,103254,0,0,1,0,0,0,0,0,0,1,0
586,1103262,103262,0,1,0,0,0,0,0,0,0,0,1
587,1103285,103285,0,1,0,0,0,0,0,0,0,0,1
588,1103286,103286,0,0,0,0,0,0,0,1,0,0,1
589,1103293,103293,0,0,0,0,0,0,0,0,1,0,1
590,1103313,103313,0,0,0,0,0,0,0,0,1,0,1
591,1103354,103354,0,0,0,0,0,0,0,1,0,0,1
592,1103355,103355,0,0,0,0,0,1,0,0,0,1,0
593,1103356,103356,0,0,0,0,0,0,0,1,0,0,1
594,1103367,103367,0,0,0,1,0,0,0,0,0,0,1
595,1103369,103369,0,0,0,0,0,1,0,0,0,1,0
596,1103370,103370,0,0,0,0,0,0,0,1,0,0,1
597,1103380,103380,0,0,0,0,0,0,0,0,1,0,1
598,1103386,103386,0,0,1,0,0,0,0,0,0,1,0
599,1103398,103398,0,0,0,0,0,0,0,1,0,0,1
600,1103401,103401,0,0,0,0,0,0,0,0,1,0,1
601,1103403,103403,0,0,1,0,0,0,0,0,0,1,0
602,1103406,103406,0,0,0,0,0,0,0,1,0,0,1
603,1103413,103413,0,0,0,0,0,0,0,0,1,0,1
604,1103417,103417,0,0,1,0,0,0,0,0,0,1,0
605,1103445,103445,0,0,0,0,0,0,0,1,0,0,1
606,1103449,103449,0,0,0,0,0,0,0,0,1,0,1
607,1103454,103454,0,0,0,0,0,1,0,0,0,1,0
608,1103467,103467,0,0,0,0,0,0,0,1,0,0,1
609,1103472,103472,0,0,0,0,0,0,0,0,1,0,1
610,1103474,103474,0,0,0,0,0,0,0,1,0,0,1
611,1103475,103475,0,1,0,0,0,0,0,0,0,0,1
612,1103484,103484,0,0,0,0,0,0,0,1,0,0,1
613,1103508,103508,0,0,0,0,0,0,0,1,0,0,1
614,1103528,103528,0,0,0,0,0,0,0,1,0,0,1
615,1103536,103536,0,0,0,0,0,0,0,1,0,0,1
616,1103542,103542,0,0,0,0,0,0,0,1,0,0,1
617,1103543,103543,0,0,0,0,0,0,0,1,0,0,1
618,1103553,103553,0,0,0,0,0,0,0,1,0,0,1
619,1103557,103557,0,0,0,0,0,0,0,1,0,0,1
620,1103558,103558,0,0,0,0,0,0,0,1,0,0,1
621,1103577,103577,0,0,0,0,0,0,0,0,1,0,1
622,1103578,103578,0,0,0,0,0,0,0,1,0,0,1
623,1103589,103589,0,1,0,0,0,0,0,0,0,0,1
624,1103602,103602,0,0,0,0,0,0,0,1,0,0,1
625,1103624,103624,0,0,0,0,0,0,0,1,0,0,1
626,1103633,103633,0,1,0,0,0,0,0,0,0,0,1
627,1103639,103639,0,0,1,0,0,0,0,0,0,1,0
628,1103644,103644,0,0,0,0,0,0,0,1,0,0,1
629,1103648,103648,0,1,0,0,0,0,0,0,0,0,1
630,1103651,103651,0,0,0,0,0,0,0,1,0,0,1
631,1103654,103654,0,0,0,0,0,0,0,1,0,0,1
632,1103691,103691,0,0,0,0,0,0,0,1,0,0,1
633,1103693,103693,0,0,0,0,0,0,0,0,1,0,1
634,1103724,103724,0,0,0,0,0,1,0,0,0,1,0
635,1103743,103743,0,0,0,0,0,0,0,0,1,0,1
636,1103757,103757,0,0,0,0,0,0,0,0,1,0,1
637,1103761,103761,0,0,0,0,0,0,0,0,1,0,1
638,1103763,103763,0,0,1,0,0,0,0,0,0,1,0
639,1103765,103765,0,0,0,0,0,0,0,0,1,0,1
640,1103775,103775,0,0,0,0,0,0,0,1,0,0,1
641,1103799,103799,0,0,1,0,0,0,0,0,0,1,0
642,1103801,103801,0,0,0,0,0,0,0,0,1,0,1
643,1103832,103832,0,0,0,0,0,0,0,1,0,0,1
644,1103863,103863,0,0,0,0,0,0,0,1,0,0,1
645,1103833,103833,0,0,0,0,0,1,0,0,0,1,0
646,1103840,103840,0,0,0,0,0,0,0,0,1,0,1
647,1103845,103845,0,0,0,0,0,0,0,1,0,0,1
648,1103846,103846,0,0,1,0,0,0,0,0,0,1,0
649,1103848,103848,0,1,0,0,0,0,0,0,0,0,1
650,1103850,103850,0,0,0,0,0,0,0,1,0,0,1
651,1103857,103857,0,0,0,0,0,0,0,0,1,0,1
652,1103864,103864,0,0,1,0,0,0,0,0,0,1,0
653,1103874,103874,0,0,0,0,0,0,0,0,1,0,1
654,1103877,103877,0,0,1,0,0,0,0,0,0,1,0
655,1103879,103879,0,0,0,0,0,0,0,0,1,0,1
656,1103880,103880,0,0,0,0,0,0,0,0,1,0,1
657,1103884,103884,0,0,0,0,0,0,0,0,1,0,1
658,1103907,103907,0,0,0,0,0,0,0,0,1,0,1
659,1103909,103909,0,0,0,0,0,0,1,0,0,1,0
660,1103911,103911,0,0,0,0,0,0,1,0,0,1,0
661,1103930,103930,0,0,0,0,0,0,0,0,1,0,1
662,1103964,103964,0,0,0,0,0,0,0,0,1,0,1
663,1103966,103966,0,0,0,0,0,1,0,0,0,1,0
664,1103967,103967,0,0,0,0,0,0,0,0,1,0,1
665,1103978,103978,0,0,0,0,0,0,0,0,1,0,1
666,1104049,104049,0,0,0,0,0,0,0,1,0,0,1
667,1103983,103983,0,0,1,0,0,0,0,0,0,1,0
668,1103989,103989,0,0,1,0,0,0,0,0,0,1,0
669,1103992,103992,0,1,0,0,0,0,0,0,0,0,1
670,1103998,103998,0,0,0,0,0,0,0,1,0,0,1
671,1104014,104014,0,0,0,0,0,0,0,1,0,0,1
672,1104020,104020,0,0,0,0,0,0,0,1,0,0,1
673,1104032,104032,0,0,0,0,0,0,0,1,0,0,1
674,1104077,104077,0,0,1,0,0,0,0,0,0,1,0
675,1104083,104083,0,0,0,0,0,0,0,1,0,0,1
676,1104089,104089,0,0,0,0,0,0,0,0,1,0,1
677,1104104,104104,0,0,0,0,0,0,0,0,1,0,1
678,1104133,104133,0,0,0,0,0,0,0,0,1,0,1
679,1104139,104139,0,0,0,0,0,0,0,1,0,0,1
680,1104199,104199,0,0,0,0,0,0,0,0,1,0,1
681,1104215,104215,0,0,0,0,0,0,0,1,0,0,1
682,1104219,104219,0,0,0,0,0,0,0,0,1,0,1
683,1104235,104235,0,0,0,0,0,0,0,1,0,0,1
684,1104248,104248,0,1,0,0,0,0,0,0,0,0,1
685,1104294,104294,0,0,0,0,0,0,0,1,0,0,1
686,1104309,104309,0,1,0,0,0,0,0,0,0,0,1
687,1104322,104322,0,0,0,0,0,0,0,0,1,0,1
688,1104329,104329,0,0,0,0,0,0,0,0,1,0,1
689,1104340,104340,0,0,0,0,0,0,0,0,1,0,1
690,1104351,104351,0,0,0,0,0,0,0,1,0,0,1
691,1104365,104365,0,1,0,0,0,0,0,0,0,0,1
692,1104375,104375,0,0,1,0,0,0,0,0,0,1,0
693,1104393,104393,0,0,0,0,0,0,0,1,0,0,1
694,1104394,104394,0,0,1,0,0,0,0,0,0,1,0
695,1104395,104395,0,0,0,0,0,0,0,1,0,0,1
696,1104398,104398,0,0,0,0,0,0,0,0,1,0,1
697,1104400,104400,0,0,1,0,0,0,0,0,0,1,0
698,1104431,104431,0,0,1,0,0,0,0,0,0,1,0
699,1104442,104442,0,0,1,0,0,0,0,0,0,1,0
700,1104453,104453,0,0,0,0,0,0,0,1,0,0,1
701,1104457,104457,0,1,0,0,0,0,0,0,0,0,1
702,1104469,104469,0,0,0,0,0,0,0,0,1,0,1
703,1104476,104476,0,1,0,0,0,0,0,0,0,0,1
704,1104484,104484,0,0,0,0,0,0,0,0,1,0,1
705,1104492,104492,0,0,0,0,0,0,0,0,1,0,1
706,1104511,104511,0,0,0,1,0,0,0,0,0,0,1
707,1104513,104513,0,0,1,0,0,0,0,0,0,1,0
708,1104523,104523,0,0,1,0,0,0,0,0,0,1,0
709,1104528,104528,0,0,0,0,0,0,0,0,1,0,1
710,1104529,104529,0,0,0,0,0,0,0,0,1,0,1
711,1104532,104532,0,0,0,0,0,0,0,0,1,0,1
712,1104540,104540,0,1,0,0,0,0,0,0,0,0,1
713,1104544,104544,0,0,0,0,0,1,0,0,0,1,0
714,1104546,104546,0,0,1,0,0,0,0,0,0,1,0
715,1104548,104548,0,0,0,0,0,0,0,1,0,0,1
716,1104551,104551,0,0,0,0,0,0,0,1,0,0,1
717,1104568,104568,0,0,0,0,0,0,0,1,0,0,1
718,1104574,104574,0,0,1,0,0,0,0,0,0,1,0
719,1104576,104576,0,0,1,0,0,0,0,0,0,1,0
720,1104583,104583,0,0,0,0,0,0,0,0,1,0,1
721,1104602,104602,0,1,0,0,0,0,0,0,0,0,1
722,1104609,104609,0,0,0,0,0,0,0,0,1,0,1
723,1104620,104620,0,0,0,0,0,0,0,0,1,0,1
724,1104628,104628,0,0,1,0,0,0,0,0,0,1,0
725,1104640,104640,0,1,0,0,0,0,0,0,0,0,1
726,1104700,104700,0,0,1,0,0,0,0,0,0,1,0
727,1104711,104711,0,0,0,0,0,0,0,0,1,0,1
728,1104712,104712,0,1,0,0,0,0,0,0,0,0,1
729,1104718,104718,0,0,0,0,0,0,0,1,0,0,1
730,1104735,104735,0,0,1,0,0,0,0,0,0,1,0
731,1104736,104736,0,0,0,0,0,0,0,1,0,0,1
732,1104737,104737,0,1,0,0,0,0,0,0,0,0,1
733,1104757,104757,0,0,0,0,0,0,0,1,0,0,1
734,1104763,104763,0,0,0,0,1,0,0,0,0,0,1
735,1104771,104771,0,0,0,0,0,0,0,0,1,0,1
736,1104773,104773,0,0,0,0,0,0,0,1,0,0,1
737,1104779,104779,0,0,1,0,0,0,0,0,0,1,0
738,1104780,104780,0,0,0,0,0,0,0,0,1,0,1
739,1104789,104789,0,0,0,0,0,0,0,1,0,0,1
740,1104794,104794,0,0,0,0,0,0,0,1,0,0,1
741,1104797,104797,0,0,1,0,0,0,0,0,0,1,0
742,1104798,104798,0,0,0,0,0,0,0,1,0,0,1
743,1104803,104803,0,0,0,0,0,0,0,1,0,0,1
744,1104813,104813,0,0,0,0,0,0,0,0,1,0,1
745,1104814,104814,0,0,0,0,0,1,0,0,0,1,0
746,1104823,104823,0,0,0,0,0,0,0,1,0,0,1
747,1104826,104826,0,0,0,0,0,0,0,1,0,0,1
748,1104831,104831,0,0,0,0,0,0,0,1,0,0,1
749,1104836,104836,0,1,0,0,0,0,0,0,0,0,1
750,1104843,104843,0,0,0,0,0,0,0,1,0,0,1
751,1104849,104849,0,0,1,0,0,0,0,0,0,1,0
752,1104859,104859,0,0,0,0,0,0,0,1,0,0,1
753,1104862,104862,0,0,1,0,0,0,0,0,0,1,0
754,1104893,104893,0,0,0,0,0,0,0,0,1,0,1
755,1104905,104905,0,0,0,0,0,0,0,1,0,0,1
756,1104909,104909,0,0,0,0,0,0,0,0,1,0,1
757,1104927,104927,0,0,0,0,0,0,0,0,1,0,1
758,2104365,104365,0,0,0,0,0,0,0,0,1,0,1
759,1104941,104941,0,0,1,0,0,0,0,0,0,1,0
760,1104946,104946,0,0,0,0,0,0,0,1,0,0,1
761,1104958,104958,0,0,0,0,0,0,0,1,0,0,1
762,1104968,104968,0,0,0,0,0,0,1,0,0,1,0
763,1104980,104980,0,0,0,0,0,0,0,1,0,0,1
764,1104983,104983,0,0,0,0,0,0,0,1,0,0,1
765,1105006,105006,0,0,1,0,0,0,0,0,0,1,0
766,1105008,105008,0,0,0,0,0,0,0,1,0,0,1
767,1105010,105010,0,1,0,0,0,0,0,0,0,0,1
768,1105021,105021,0,0,0,0,0,0,0,1,0,0,1
769,1105022,105022,0,0,0,0,0,0,1,0,0,1,0
770,1105033,105033,0,0,0,0,0,0,0,1,0,0,1
771,1105048,105048,0,0,0,0,0,0,0,1,0,0,1
772,1105076,105076,0,0,1,0,0,0,0,0,0,1,0
773,1105077,105077,0,0,0,0,0,0,0,1,0,0,1
774,1105081,105081,0,0,0,0,0,0,0,0,1,0,1
775,1105085,105085,0,0,1,0,0,0,0,0,0,1,0
776,1105158,105158,0,0,0,0,0,0,0,1,0,0,1
777,1105173,105173,0,0,0,0,0,0,0,1,0,0,1
778,1105181,105181,0,0,0,0,0,0,0,1,0,0,1
779,1105217,105217,0,0,0,0,0,0,0,1,0,0,1
780,1105230,105230,0,1,0,0,0,0,0,0,0,0,1
781,1105235,105235,0,0,0,0,0,0,0,0,1,0,1
782,1105240,105240,0,0,0,0,0,0,0,1,0,0,1
783,1105251,105251,0,0,0,0,0,0,0,1,0,0,1
784,1105255,105255,0,1,0,0,0,0,0,0,0,0,1
785,1105261,105261,0,0,0,0,0,0,0,1,0,0,1
786,1105264,105264,0,0,0,0,0,0,0,0,1,0,1
787,1105266,105266,0,0,0,0,0,0,0,0,1,0,1
788,1105278,105278,0,0,0,0,0,0,0,0,1,0,1
789,1105290,105290,0,0,0,0,0,0,0,0,1,0,1
790,1105321,105321,0,0,1,0,0,0,0,0,0,1,0
791,1105344,105344,0,0,1,0,0,0,0,0,0,1,0
792,1105349,105349,0,0,1,0,0,0,0,0,0,1,0
793,1105361,105361,0,0,1,0,0,0,0,0,0,1,0
794,1105363,105363,0,0,0,0,0,0,0,1,0,0,1
795,1105371,105371,0,0,0,0,0,0,0,0,1,0,1
796,1105374,105374,0,0,0,0,0,0,0,1,0,0,1
797,1105375,105375,0,0,1,0,0,0,0,0,0,1,0
798,1105376,105376,0,0,1,0,0,0,0,0,0,1,0
799,1105377,105377,0,0,1,0,0,0,0,0,0,1,0
800,1105380,105380,0,0,0,0,0,0,0,0,1,0,1
801,1105385,105385,0,0,0,0,0,0,1,0,0,1,0
802,1105387,105387,0,0,0,0,0,0,0,1,0,0,1
803,1105388,105388,0,0,0,0,0,0,1,0,0,1,0
804,1105397,105397,0,0,0,0,0,0,0,1,0,0,1
805,1105399,105399,0,0,0,0,0,0,0,1,0,0,1
806,1105400,105400,0,0,0,0,0,0,0,0,1,0,1
807,1105403,105403,0,0,0,0,0,1,0,0,0,1,0
808,1105404,105404,0,0,1,0,0,0,0,0,0,1,0
809,1105405,105405,0,0,1,0,0,0,0,0,0,1,0
810,1105406,105406,0,0,0,0,0,0,1,0,0,1,0
811,1105409,105409,0,0,1,0,0,0,0,0,0,1,0
812,1105412,105412,0,0,1,0,0,0,0,0,0,1,0
813,1105413,105413,0,0,0,0,0,0,0,0,1,0,1
814,1105414,105414,0,0,0,0,0,0,0,0,1,0,1
815,1105415,105415,0,0,0,0,0,0,0,1,0,0,1
816,1105417,105417,0,0,0,0,0,0,0,1,0,0,1
817,1105419,105419,0,0,0,0,0,0,0,0,1,0,1
818,1105423,105423,0,0,1,0,0,0,0,0,0,1,0
819,1105424,105424,0,0,0,0,0,0,0,0,1,0,1
820,1105431,105431,0,0,0,0,0,0,0,0,1,0,1
821,1105432,105432,0,0,0,0,0,0,0,0,1,0,1
822,1105435,105435,0,0,0,0,0,0,0,0,1,0,1
823,1105436,105436,0,0,1,0,0,0,0,0,0,1,0
824,1105437,105437,0,0,0,0,0,0,0,0,1,0,1
825,1105443,105443,0,0,0,0,0,0,0,0,1,0,1
826,1105444,105444,0,0,1,0,0,0,0,0,0,1,0
827,1105448,105448,0,0,0,0,0,0,0,0,1,0,1
828,1105450,105450,0,0,0,0,0,0,0,0,1,0,1
829,1105457,105457,0,0,1,0,0,0,0,0,0,1,0
830,1105458,105458,0,0,0,0,0,0,1,0,0,1,0
831,1105459,105459,0,0,1,0,0,0,0,0,0,1,0
832,1105460,105460,0,0,0,0,0,0,0,0,1,0,1
833,1105467,105467,0,0,0,0,0,0,0,0,1,0,1
834,1105472,105472,0,0,0,0,0,0,0,1,0,0,1
835,1105474,105474,0,0,0,0,0,0,0,0,1,0,1
836,1105475,105475,0,0,1,0,0,0,0,0,0,1,0
837,1105480,105480,0,0,0,0,0,0,0,0,1,0,1
838,1105484,105484,0,0,0,0,0,0,0,0,1,0,1
839,1105488,105488,0,0,0,0,0,0,0,1,0,0,1
840,1105495,105495,0,0,0,0,0,0,0,0,1,0,1
841,1105501,105501,0,0,0,0,0,0,0,0,1,0,1
842,2100012,100012,0,0,0,0,0,0,0,0,1,0,1
843,2100013,100013,0,0,0,0,0,0,0,0,1,0,1
844,2100017,100017,0,1,0,0,0,0,0,0,0,0,1
845,2100019,100019,0,1,0,0,0,0,0,0,0,0,1
846,2100020,100020,0,1,0,0,0,0,0,0,0,0,1
847,2100021,100021,0,0,0,0,0,0,0,0,1,0,1
848,2100023,100023,0,0,0,0,0,0,0,1,0,0,1
849,2100028,100028,0,0,0,0,0,0,0,1,0,0,1
850,2100031,100031,0,0,0,0,0,0,0,0,1,0,1
851,2100034,100034,0,0,0,0,0,0,0,0,1,0,1
852,2100036,100036,0,0,0,0,0,0,0,1,0,0,1
853,2100050,100050,0,1,0,0,0,0,0,0,0,0,1
854,2100063,100063,0,0,0,0,0,0,0,1,0,0,1
855,2100067,100067,0,0,0,0,0,1,0,0,0,1,0
856,2100071,100071,0,1,0,0,0,0,0,0,0,0,1
857,2100075,100075,0,0,0,0,0,0,0,0,1,0,1
858,2100079,100079,0,0,1,0,0,0,0,0,0,1,0
859,2100081,100081,0,0,0,0,0,0,0,0,1,0,1
860,2100085,100085,0,0,0,0,0,0,0,0,1,0,1
861,2100090,100090,0,0,0,0,0,0,0,0,1,0,1
862,2100091,100091,0,0,1,0,0,0,0,0,0,1,0
863,2100092,100092,0,0,0,0,0,0,0,0,1,0,1
864,2100093,100093,0,0,0,0,0,0,0,1,0,0,1
865,2100099,100099,0,0,1,0,0,0,0,0,0,1,0
866,2100104,100104,0,0,0,0,0,0,0,1,0,0,1
867,2100107,100107,0,0,0,0,0,0,0,1,0,0,1
868,2100112,100112,0,0,0,0,0,0,0,0,1,0,1
869,2100115,100115,0,0,1,0,0,0,0,0,0,1,0
870,2100116,100116,0,0,0,0,0,0,0,0,1,0,1
871,2100121,100121,0,0,0,0,0,0,0,0,1,0,1
872,2100129,100129,0,0,0,0,0,0,0,0,1,0,1
873,2100132,100132,0,0,1,0,0,0,0,0,0,1,0
874,2100136,100136,0,0,1,0,0,0,0,0,0,1,0
875,2100142,100142,0,0,0,0,0,0,0,0,1,0,1
876,2100143,100143,0,0,1,0,0,0,0,0,0,1,0
877,2100146,100146,0,0,1,0,0,0,0,0,0,1,0
878,2100158,100158,0,0,0,0,0,0,0,0,1,0,1
879,2100161,100161,0,0,0,0,0,0,0,1,0,0,1
880,2100163,100163,0,0,0,0,0,0,0,0,1,0,1
881,2100166,100166,0,0,1,0,0,0,0,0,0,1,0
882,2100167,100167,0,0,0,0,0,0,0,1,0,0,1
883,2100171,100171,0,0,1,0,0,0,0,0,0,1,0
884,2100178,100178,0,1,0,0,0,0,0,0,0,0,1
885,2100181,100181,0,0,1,0,0,0,0,0,0,1,0
886,2100182,100182,0,0,1,0,0,0,0,0,0,1,0
887,2100183,100183,0,0,1,0,0,0,0,0,0,1,0
888,2100186,100186,0,0,1,0,0,0,0,0,0,1,0
889,2100189,100189,0,1,0,0,0,0,0,0,0,0,1
